"IDX","Date","DJI","DAX","FTSE","N225"
"352",2008-07-08,0.912145848408805,0.944565840909663,0.865357086050581,0.751028437649225
"353",2008-07-09,0.893174980384479,0.956859051715838,0.879529202799427,0.752125051454001
"354",2008-07-10,0.899711405709468,0.94465421499702,0.859996787816128,0.752994036404607
"355",2008-07-11,0.8894171441283,0.921925550663536,0.836901558453953,0.751408231723309
"356",2008-07-14,0.885783562376204,0.928959920148339,0.84307299220614,0.749706558582543
"357",2008-07-15,0.878360063530556,0.911198052903244,0.822633991092731,0.734977651835505
"358",2008-07-16,0.900533535066617,0.92223573765119,0.819246078892954,0.735337243496984
"359",2008-07-17,0.917149593622282,0.939600580139167,0.840830253698107,0.742664246405965
"360",2008-07-18,0.921148583684565,0.956288205039591,0.855161428662319,0.737809365543377
"361",2008-07-22,0.929636069821179,0.965298773462675,0.853220963098457,0.759779344672498
"362",2008-07-23,0.932030158767426,0.979277529061668,0.86685221918244,0.76715356162921
"363",2008-07-24,0.909347150035833,0.964985660069609,0.852918690154287,0.783886614828054
"364",2008-07-25,0.911062612583365,0.964387818457091,0.851375870526483,0.76841151329581
"365",2008-07-28,0.891864127263671,0.951568679619701,0.845013535549547,0.769507564280155
"366",2008-07-29,0.913215469442583,0.958707883697916,0.846063336249404,0.758309352093714
"367",2008-07-30,0.928128976114665,0.967895273261078,0.86220776125338,0.770314872824282
"368",2008-07-31,0.911649847804133,0.970807885973147,0.86080800095435,0.770834620580263
"369",2008-08-01,0.907507511425392,0.958357313753898,0.851709908541435,0.754571793911985
"370",2008-08-04,0.904128698190938,0.951367936029315,0.846222394623827,0.745270582310895
"371",2008-08-05,0.930699274703507,0.976672103966479,0.867583903292508,0.744203399859964
"372",2008-08-06,0.933928325389928,0.983068175917038,0.872610163512009,0.763809021813663
"373",2008-08-07,0.915929271069982,0.980386301402052,0.871242245904247,0.756323607225056
"374",2008-08-08,0.940198010583938,0.98310709552087,0.873103259901384,0.758825667146396
"375",2008-08-11,0.944046298967452,0.990295753932785,0.881469668363289,0.773952150546153
"376",2008-08-12,0.932838595132112,0.986735918389686,0.880308573246381,0.766615918638308
"377",2008-08-13,0.924064259560358,0.962212338981303,0.866645474471131,0.750449320722075
"378",2008-08-14,0.930712107086531,0.965211862578024,0.874423413392715,0.746631684435469
"379",2008-08-15,0.934235205688056,0.965782709254271,0.867631589788452,0.750239587045201
"380",2008-08-18,0.919772003991609,0.96381397241007,0.866899983298871,0.758655100285709
"381",2008-08-19,0.909288622184021,0.94127266394653,0.846254159694608,0.741344618332888
"382",2008-08-20,0.914807538255718,0.946571961189628,0.854429744711309,0.74057478837415
"383",2008-08-21,0.915831541941386,0.934460034246836,0.854175313344998,0.734842256324898
"384",2008-08-22,0.931683998991713,0.950260699856998,0.875711801813265,0.729876740535598
"385",2008-08-26,0.914442208226456,0.949976044752735,0.870160679974551,0.73636931083954
"386",2008-08-27,0.921624475065199,0.947055896831397,0.879306536503897,0.734885474848897
"387",2008-08-28,0.938664391501937,0.961965140427991,0.890917797836806,0.73576655873886
"388",2008-08-29,0.92494562105728,0.962228799487358,0.896548448862733,0.753320201188508
"389",2008-09-02,0.922779071125475,0.976637646936128,0.894019436138063,0.726616893353171
"390",2008-09-03,0.924057843408908,0.968999509912794,0.87477337283283,0.73123379095236
"391",2008-09-04,0.896443232187436,0.940844108264821,0.852886925083506,0.723631382436294
"392",2008-09-05,0.899065642556764,0.918051065409476,0.833577253857166,0.703726100812718
"393",2008-09-08,0.922283931210367,0.938472420887315,0.866279593605853,0.72748070107035
"394",2008-09-09,0.899848492516451,0.933928180439434,0.861396548115158,0.71458374204059
"395",2008-09-10,0.902908375558515,0.930468643651254,0.853539079847304,0.71147082654532
"396",2008-09-11,0.916111975144952,0.925761116014112,0.845936042945761,0.697402915602142
"397",2008-09-12,0.915172946405658,0.93414992037437,0.861571527755686,0.703871850790179
"398",2008-09-16,0.886090364393406,0.893738764471173,0.799363782090027,0.669006600862095
"399",2008-09-17,0.850085996083792,0.878128380986543,0.781358342929855,0.677078110383112
"400",2008-09-18,0.882939168454321,0.87849394823391,0.776204867186257,0.662067439143493
"401",2008-09-19,0.912484809544307,0.927353751030904,0.844806713058692,0.686935985620391
"402",2008-09-22,0.882618673364531,0.915100996296281,0.832877334976937,0.69671659645158
"403",2008-09-24,0.867353451534972,0.906878551761072,0.810497868299666,0.698124968807967
"404",2008-09-25,0.883128992888577,0.924881618668105,0.826626371878479,0.691872689002734
"405",2008-09-26,0.892829603097527,0.908471186777864,0.809368538253539,0.685339770172909
"406",2008-09-29,0.830518972739235,0.870052763284366,0.766470463655161,0.676722007781888
"407",2008-09-30,0.86939582524362,0.873639593913562,0.779783680610784,0.648846059802335
"408",2008-10-01,0.867826213120807,0.869940393631511,0.788865929378082,0.655092543369628
"409",2008-10-02,0.839925456672031,0.848110686520863,0.774661969937967,0.642789670204492
"410",2008-10-03,0.82730838817865,0.868546966037037,0.792158391124543,0.630307001179805
"411",2008-10-06,0.79767221660028,0.807115223105791,0.729950722920312,0.603508646359743
"412",2008-10-07,0.756938120129304,0.798068734449649,0.732495656911086,0.585230699710666
"413",2008-10-08,0.741793866367055,0.751171669455655,0.694560234611102,0.530338559760927
"414",2008-10-09,0.687397101796395,0.73220065800007,0.686145984571338,0.527697615268725
"415",2008-10-10,0.677141258923125,0.680856725057527,0.625433449658024,0.476926766799201
"416",2008-10-14,0.746031662769157,0.778974891726528,0.698934339907746,0.544413392410035
"417",2008-10-15,0.687294521413748,0.728399549679845,0.648894559885478,0.550170066038669
"418",2008-10-16,0.719452166237249,0.6926180820563,0.614187991410848,0.487415643666061
"419",2008-10-17,0.709273239060701,0.71636853473033,0.646254175282329,0.500978775790732
"420",2008-10-20,0.742381179948872,0.724411158604862,0.681199331159536,0.518944401067766
"421",2008-10-21,0.72381093070666,0.716830011124497,0.672769237315095,0.536269851958061
"422",2008-10-22,0.682591240346949,0.684866039062219,0.642738969619851,0.499876422047346
"423",2008-10-23,0.69637573728363,0.677169522558224,0.65019883076189,0.487561449942853
"424",2008-10-24,0.671353098772437,0.643603917217006,0.617687275648163,0.44077593456488
"425",2008-10-27,0.65507353666491,0.649442676591961,0.612788308891363,0.412759948425623
"426",2008-10-28,0.726331621463028,0.722679231964306,0.62452678574837,0.439210838759666
"427",2008-10-29,0.720389629999019,0.720467759140273,0.674805153491331,0.473208285504464
"428",2008-10-30,0.735591550923517,0.729548704976593,0.682630856529346,0.520337185539791
"429",2008-10-31,0.747154960560944,0.747328642010998,0.696246191347224,0.494245914988079
"430",2008-11-04,0.771213766336483,0.790788702579602,0.737951328137426,0.525226055927515
"431",2008-11-05,0.732272752237474,0.774132535188929,0.720645808016542,0.548658599408389
"432",2008-11-06,0.696739502335369,0.721198893485181,0.679560983298871,0.512810240600357
"433",2008-11-07,0.716611762799728,0.739910708604706,0.694289804358199,0.494592788648063
"434",2008-11-10,0.710741131570555,0.752956049800685,0.70047715953555,0.523314649225123
